index,tid,loc_name,loc_number,loc_type,address_1,country,city,state,phone,postal_code,group_branch_number,latitude,longitude,update_timestamp,RunDate,InsertUpdateTime,RunID,brand
108,104093,Seattle Georgetown,E14507,CITY,6520 4th Ave S,US,Seattle,WA,+1 206-723-1959,98108,4507,47.545119,-122.329573,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:52:39,46292,ENTERPRISE
109,104094,Poulsbo,E14530,CITY,20416 Viking Ave Nw,US,Poulsbo,WA,+1 360-779-6112,98370,4530,47.748315,-122.654589,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 12:52:39,46292,ENTERPRISE
110,104095,West Seattle,E14508,CITY,6313 35th Ave Sw,US,Seattle,WA,+1 206-933-1750,98126,4508,47.546334,-122.376494,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 12:52:39,46292,ENTERPRISE
111,104096,Renton Highlands,E145Y1,CITY,353 Sunset Blvd N,US,Renton,WA,+1 425-204-0432,98055,45Y1,47.487929,-122.194744,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:52:39,46292,ENTERPRISE
112,104097,Bremerton,E14526,CITY,5151 Auto Center Blvd,US,Bremerton,WA,+1 360-377-1900,98312,4526,47.56263,-122.684305,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 12:52:47,46292,ENTERPRISE
113,104098,Port Orchard,E145B6,CITY,4800 Jackson Ave Se,US,Port Orchard,WA,+1 360-876-3799,98366,45B6,47.50553,-122.610209,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 12:52:47,46292,ENTERPRISE
114,104099,Burien,E14527,CITY,100 Sw 143rd St,US,Burien,WA,+1 206-243-4257,98168,4527,47.47543,-122.334312,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 12:52:47,46292,ENTERPRISE
115,104100,Calumet Houghton County Memorial Airport,CMXT61,AIRPORT,23810 Airpark Blvd,US,Calumet,MI,+1 906-482-6655,49913,202Q,47.1687,-88.494,2022-03-25 00:00:00,2022-05-03 08:50:05,2022-05-03 12:54:51,46292,ENTERPRISE
116,104101,Moses Lake Bud Clary Auto Group,E14567,CITY,12174 N Frontage Rd E,US,Moses Lake,WA,+1 509-361-5230,98837,4567,47.098466,-119.232738,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:26,46292,ENTERPRISE
117,104102,Wenatchee Airport,E14591,AIRPORT,1 Pangborn Rd,US,East Wenatchee,WA,+1 509-663-8812,98802,4591,47.4049,-120.2097,2022-02-08 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:26,46292,ENTERPRISE
118,104103,Wenatchee,E14564,CITY,1153 S. Wenatchee Ave,US,Wenatchee,WA,+1 509-663-8812,98801,4564,47.408234,-120.299838,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:27,46292,ENTERPRISE
119,104104,Ellensburg,E14576,CITY,413 W University Way,US,Ellensburg,WA,+1 509-925-5040,98926,4576,46.999626,-120.551716,2022-04-21 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:29,46292,ENTERPRISE
120,104105,Renton SW Grady Way,E14516,CITY,1110 Sw Grady Way,US,Renton,WA,+1 425-277-5702,98057,4516,47.468607,-122.231097,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:30,46292,ENTERPRISE
121,104106,Kent,E145A4,CITY,327 Central Ave S,US,Kent,WA,+1 253-859-0720,98032,45A4,47.3795,-122.231245,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:30,46292,ENTERPRISE
122,104107,Auburn,E14524,CITY,2316 Auburn Way N,US,Auburn,WA,+1 253-939-4690,98002,4524,47.327514,-122.221333,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:30,46292,ENTERPRISE
123,104108,Seattle-Tacoma SEA-TAC Airport Exotics,SEAC62,AIRPORT,3150 S 160th St Ste 507,US,Seatac,WA,+1 833-329-8464,98188,457E,47.459792,-122.291283,2022-02-08 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:30,46292,ENTERPRISE
124,104109,Seattle-Tacoma SEA-TAC Intl. Airport,SEAT61,AIRPORT,3150 S 160th St Ste 508,US,Seatac,WA,+1 833-329-8464,98188,45B8,47.459816,-122.292454,2022-02-08 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:30,46292,ENTERPRISE
125,104110,Des Moines,E145DM,CITY,23219 Pacific Highway South,US,Kent,WA,+1 206-429-9201,98032,45DM,47.3929,-122.2959,2022-03-25 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
126,104111,Federal Way,E14522,CITY,33427 Pacific Hwy So.,US,Federal Way,WA,+1 253-661-9866,98003,4522,47.302505,-122.313601,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
127,104112,Puyallup River Rd.,E14523,CITY,719 River Rd Ste A,US,Puyallup,WA,+1 253-840-1502,98371,4523,47.201135,-122.302963,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
128,104113,Fife,E14546,CITY,2602 Pacific Hwy E,US,Fife,WA,+1 253-926-3950,98424,4546,47.243139,-122.393997,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
129,104114,Downtown Tacoma Market St,E14541,CITY,940 Market Street,US,Tacoma,WA,+1 253-573-1055,98402,4541,47.253861,-122.442089,2022-02-08 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
130,104115,Tacoma South,E14521,CITY,3505 S Tacoma Way,US,Tacoma,WA,+1 253-475-4500,98409,4521,47.2249,-122.4822,2022-02-08 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
131,104116,Puyallup South Hill,E14545,CITY,15011 Meridian E Ste B,US,Puyallup,WA,+1 253-770-6151,98375,4545,47.119034,-122.29311,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
132,104117,Gig Harbor,E14540,CITY,3123 56th St Nw,US,Gig Harbor,WA,+1 253-853-3882,98335,4540,47.3092,-122.5809,2022-04-08 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
133,104118,Tacoma Parkland,E14542,CITY,9249 Pacific Ave,US,Tacoma,WA,+1 253-531-4552,98444,4542,47.1722,-122.4332,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
134,104119,Lakewood,E14520,CITY,9816 S Tacoma Way,US,Lakewood,WA,+1 253-582-8240,98499,4520,47.168383,-122.483856,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:32,46292,ENTERPRISE
135,104120,Joint Base Lewis-McChord,E145FT,CITY,6029 41st Division Dr,US,Fort Lewis,WA,+1 253-964-1645,98433,45FT,47.0964,-122.5852,2022-04-12 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:33,46292,ENTERPRISE
136,104121,Lacey Collision Center,E145LC,CITY,1219 Carpenter Rd Se Ste A,US,Lacey,WA,+1 360-456-0786,98503,45LC,47.035184,-122.80085,2022-03-11 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:33,46292,ENTERPRISE
137,104122,Olympia Pacific Ave. SE,E14528,CITY,2802 Pacific Ave Se,US,Olympia,WA,+1 360-438-1278,98501,4528,47.043403,-122.860639,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:33,46292,ENTERPRISE
138,104123,Olympia Auto Mall,E14525,CITY,2400 Carriage Loop Sw,US,Olympia,WA,+1 360-956-3714,98502,4525,47.034,-122.9324,2022-04-12 00:00:00,2022-05-03 08:50:05,2022-05-03 12:59:35,46292,ENTERPRISE
139,104124,Marquette,E1201D,CITY,2274 West Us 41 Highway,US,Marquette,MI,+1 906-225-8690,49855,201D,46.549533,-87.437811,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:03:15,46292,ENTERPRISE
140,104125,Duluth,E11951,CITY,301 East Central Entrance,US,Duluth,MN,+1 218-722-5800,55811,1951,46.800418,-92.126609,2022-02-09 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:00,46292,ENTERPRISE
141,104126,Superior,E11952,CITY,702 Belknap St,US,Superior,WI,+1 715-395-9900,54880,1952,46.7202,-92.0879,2022-02-09 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:00,46292,ENTERPRISE
142,104127,Duluth International Airport,DLHT61,AIRPORT,4701 Grinden Dr,US,Duluth,MN,+1 218-727-7426,55811,19M1,46.836544,-92.176617,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:00,46292,ENTERPRISE
143,104128,Fargo Hector International Airport,FART61,AIRPORT,2801 32nd Ave N,US,Fargo,ND,+1 844-917-0967,58102,6306,46.919561,-96.828721,2022-03-12 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:38,46292,ENTERPRISE
144,104129,Fargo Main Ave.,E16361,CITY,4453 West Main Ave,US,Fargo,ND,+1 701-492-9595,58103,6361,46.87346,-96.86156,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:38,46292,ENTERPRISE
145,104130,Fargo 45th St.,E16368,CITY,4861 45th St S,US,Fargo,ND,+1 701-219-7084,58104,6368,46.807421,-96.861201,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:38,46292,ENTERPRISE
146,104131,Bismarck,E16351,CITY,1010 S. 12th St,US,Bismarck,ND,+1 701-258-8000,58504,6351,46.79406,-100.773526,2021-10-13 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:46,46292,ENTERPRISE
147,104132,Bismarck Municipal Airport,BIST61,AIRPORT,2301 University Dr,US,Bismarck,ND,+1 701-258-2636,58504,6305,46.782425,-100.767167,2021-10-18 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:46,46292,ENTERPRISE
148,104133,Dickinson,E16360,CITY,531 W Villard St Ste 3,US,Dickinson,ND,+1 701-483-7850,58601,6360,46.87891,-102.79336,2022-03-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:50,46292,ENTERPRISE
149,104134,Dickinson Roosevelt Regional Airport,DIKT61,AIRPORT,11120 42nd St Sw,US,Dickinson,ND,+1 701-483-7850,58601,63E2,46.803484,-102.794305,2022-04-12 00:00:00,2022-05-03 08:50:05,2022-05-03 13:04:50,46292,ENTERPRISE
150,104135,Helena,E16322,CITY,3015 Prospect Ave,US,Helena,MT,+1 406-449-3400,59601,6322,46.591143,-111.990331,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:06:13,46292,ENTERPRISE
151,104136,Missoula,E16331,CITY,3309 W Broadway St,US,Missoula,MT,+1 406-721-1888,59808,6331,46.897232,-114.035961,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:06:39,46292,ENTERPRISE
152,104137,Missoula International Airport,MSOT61,AIRPORT,5225 Us Highway 10 West,US,Missoula,MT,+1 844-996-0643,59808,6303,46.917434,-114.075645,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:06:39,46292,ENTERPRISE
153,104138,Pullman-Moscow Reg. Airport Offsite,E14559,AIRPORT,1050 N Grand Ave,US,Pullman,WA,+1 509-332-3157,99163,4559,46.738244,-117.173975,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:06:59,46292,ENTERPRISE
154,104139,Yakima Airport Offsite,E14575,AIRPORT,1303 S 1st St,US,Yakima,WA,+1 509-248-2170,98901,4575,46.58652,-120.497171,2022-04-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:07:15,46292,ENTERPRISE
155,104140,Centralia,E14547,CITY,507 E Summa St,US,Centralia,WA,+1 360-807-6075,98531,4547,46.706103,-122.953866,2022-03-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:07:27,46292,ENTERPRISE
156,104141,Sault Saint Marie - Chippewa County,CIUT61,AIRPORT,5315 W Airport Dr,US,Kincheloe,MI,+1 906-495-1035,49788,205O,46.2578,-84.4744,2022-04-05 00:00:00,2022-05-03 08:50:05,2022-05-03 13:10:02,46292,ENTERPRISE
157,104142,Marquette Sawyer Intl. Airport,MQTT61,AIRPORT,225 Airport Ave,US,Gwinn,MI,+1 906-346-6378,49841,203K,46.3497,-87.3875,2022-03-08 00:00:00,2022-05-03 08:50:05,2022-05-03 13:10:16,46292,ENTERPRISE
158,104143,Brainerd Airport,BRDT61,AIRPORT,16384 Airport Rd Ste 2,US,Brainerd,MN,+1 218-829-7321,56401,19M5,46.392591,-94.141723,2021-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:10:39,46292,ENTERPRISE
159,104144,Baxter,E11953,CITY,14695 Edgewood Dr Ste 130,US,Baxter,MN,+1 218-828-0200,56425,1953,46.364905,-94.245079,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 13:10:39,46292,ENTERPRISE
160,104145,Butte Bert Mooney Airport Offsite,E16333,AIRPORT,3825 Harrison Ave,US,Butte,MT,+1 406-494-1900,59701,6333,45.965832,-112.508171,2022-04-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:41,46292,ENTERPRISE
161,104146,Hamilton,E16334,CITY,1100 S 1st St,US,Hamilton,MT,+1 406-375-9393,59840,6334,46.23568,-114.1548,2022-02-17 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:44,46292,ENTERPRISE
162,104147,Lewiston Nez Perce Airport offsite LWS,E14553,AIRPORT,224 Thain Rd,US,Lewiston,ID,+1 208-746-2878,83501,4553,46.380916,-116.976634,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:49,46292,ENTERPRISE
163,104148,Walla Walla Regional Airport Offsite,E14574,CITY,629 W Main St,US,Walla Walla,WA,+1 509-529-1988,99362,4574,46.063319,-118.347486,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:53,46292,ENTERPRISE
164,104149,Pasco Tri-Cities Airport,PSCT61,AIRPORT,3601 North 20th Avenue,US,Pasco,WA,+1 509-547-3310,99301,4579,46.259462,-119.115248,2022-02-08 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:54,46292,ENTERPRISE
165,104150,Pasco,E14572,CITY,1514 N 24th Ave,US,Pasco,WA,+1 509-544-9404,99301,4572,46.24198,-119.122764,2022-02-08 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:54,46292,ENTERPRISE
166,104151,Richland,E14562,CITY,1007 Lee Blvd,US,Richland,WA,+1 509-943-4264,99352,4562,46.274797,-119.27815,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:55,46292,ENTERPRISE
167,104152,Kennewick,E14571,CITY,5150 W Clearwater Ave,US,Kennewick,WA,+1 509-735-2700,99336,4571,46.212574,-119.189196,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:12:55,46292,ENTERPRISE
168,104153,Longview,E14621,RAIL,864 Commerce Ave,US,Longview,WA,+1 360-423-9999,98632,4621,46.129994,-122.936967,2021-10-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:13:34,46292,ENTERPRISE
169,104154,Astoria,E14630,RAIL,261 W Marine Dr,US,Astoria,OR,+1 503-325-6500,97103,4630,46.180357,-123.859407,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:13:37,46292,ENTERPRISE
170,104155,Escanaba Delta County Airport,ESCT61,AIRPORT,3300 Airport Rd,US,Escanaba,MI,+1 906-786-0603,49829,201Q,45.717369,-87.093555,2022-01-10 00:00:00,2022-05-03 08:50:05,2022-05-03 13:14:39,46292,ENTERPRISE
171,104156,Rhinelander,E14469,CITY,2000 River St,US,Rhinelander,WI,+1 715-369-8880,54501,4469,45.645183,-89.448035,2022-04-13 00:00:00,2022-05-03 08:50:05,2022-05-03 13:14:47,46292,ENTERPRISE
172,104157,Rhinelander Airport,RHIT61,AIRPORT,3375 Airport Rd,US,Rhinelander,WI,+1 715-365-3430,54501,44VX,45.626,-89.4602,2021-11-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:14:47,46292,ENTERPRISE
173,104158,St. Cloud,E11915,CITY,3630 W Division St,US,Saint Cloud,MN,+1 320-240-9000,56301,1915,45.553178,-94.2025,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 13:15:21,46292,ENTERPRISE
174,104159,Alexandria,E119N3,CITY,1506 Broadway St,US,Alexandria,MN,+1 320-763-9100,56308,19N3,45.875238,-95.377903,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 13:15:42,46292,ENTERPRISE
175,104160,Downtown Billings,E16315,CITY,2223 1st Ave N,US,Billings,MT,+1 406-259-9999,59101,6315,45.785581,-108.49887,2022-01-10 00:00:00,2022-05-03 08:50:05,2022-05-03 13:17:00,46292,ENTERPRISE
176,104161,Billings Logan International Airport,BILT61,AIRPORT,1901 Terminal Cir,US,Billings,MT,+1 406-294-2930,59105,6301,45.803163,-108.534696,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:17:00,46292,ENTERPRISE
177,104162,Billings S. 20th St.,E16311,CITY,446 S 20th St W,US,Billings,MT,+1 406-652-2000,59102,6311,45.761314,-108.566718,2022-01-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:17:00,46292,ENTERPRISE
178,104163,Bozeman Yellowstone Intl. Airport,BZNT61,AIRPORT,850 Gallatin Field Rd,US,Belgrade,MT,+1 833-886-0854,59714,6302,45.7774,-111.1596,2022-04-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:17:24,46292,ENTERPRISE
179,104164,Bozeman W. Babcock St.,E16313,CITY,4780 W Babcock St,US,Bozeman,MT,+1 406-586-8010,59718,6313,45.6785,-111.1051,2022-04-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:17:24,46292,ENTERPRISE
180,104165,Hermiston,E14561,CITY,80515 N Highway 395,US,Hermiston,OR,+1 541-564-8870,97838,4561,45.86915,-119.292201,2022-04-12 00:00:00,2022-05-03 08:50:05,2022-05-03 13:18:28,46292,ENTERPRISE
181,104166,The Dalles,E14642,CITY,235 Terminal Ave,US,The Dalles,OR,+1 541-506-5007,97058,4642,45.608837,-121.19845,2021-10-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:18:55,46292,ENTERPRISE
182,104167,Vancouver Orchards,E1467A,CITY,11516 Ne 66th St,US,Vancouver,WA,+1 360-553-3258,98662,467A,45.671346,-122.554386,2022-03-16 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:02,46292,ENTERPRISE
183,104168,East Vancouver,E1467V,CITY,300 Se Hearthwood Blvd,US,Vancouver,WA,+1 360-713-0081,98684,467V,45.6203,-122.5231,2021-11-30 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:02,46292,ENTERPRISE
184,104169,St. Helens,E14625,CITY,2175 Columbia Blvd,US,St Helens,OR,+1 503-679-3735,97051,4625,45.8587,-122.8202,2021-12-02 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
185,104170,Vancouver Hazel Dell,E14610,RAIL,9319 Ne Highway 99,US,Vancouver,WA,+1 360-576-9999,98665,4610,45.689471,-122.658165,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
186,104171,Exotic Clark County Washington,E146EC,EXOTICS,8008 Ne Fourth Plain Blvd,US,Vancouver,WA,+1 503-469-9656,98662,46EC,45.6488,-122.5908,2021-12-01 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
187,104172,Vancouver Fourth Plain Blvd.,E14607,CITY,8008 Ne Fourth Plain Blvd,US,Vancouver,WA,+1 360-254-1111,98662,4607,45.648799,-122.59083,2021-10-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
188,104173,Vancouver Mill Plain Blvd.,E14627,CITY,7503 E Mill Plain Blvd,US,Vancouver,WA,+1 360-750-1111,98664,4627,45.624814,-122.594059,2022-03-09 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
189,104174,Portland International Airport,PDXT61,AIRPORT,7240 Ne Airport Way,US,Portland,OR,+1 844-366-0498,97218,46E1,45.5888,-122.5908,2022-01-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
190,104175,Portland International Airport â€“ Exotic Car Collection,PDXC61,AIRPORT,7105 Ne Airport Way,US,Portland,OR,+1 844-366-0498,97218,46EZ,45.5888,-122.5908,2021-07-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
191,104176,North Portland,E14663,CITY,1924 Ne Columbia Blvd,US,Portland,OR,+1 503-473-0310,97211,4663,45.576395,-122.645582,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
192,104177,Portland St. Johns,E14652,PORT_OF_CALL,6903 N Lombard St,US,Portland,OR,+1 503-289-4533,97203,4652,45.587114,-122.738628,2022-02-10 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
193,104178,Gateway,E14605,RAIL,423 Ne 102nd Ave,US,Portland,OR,+1 503-257-7700,97220,4605,45.525758,-122.55854,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
194,104179,Portland NE Sandy Blvd.,E14644,RAIL,2740 Ne Sandy Blvd,US,Portland,OR,+1 503-963-1795,97232,4644,45.528646,-122.63753,2022-03-16 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
195,104180,Rockwood,E14674,CITY,20132 Se Stark St,US,Portland,OR,+1 503-465-1020,97233,4674,45.5189,-122.4554,2021-10-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
196,104181,Downtown Portland NE 6th & Burnside,E14602,RAIL,611 E Burnside St,US,Portland,OR,+1 503-230-1212,97214,4602,45.523262,-122.659347,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
197,104182,Portland City Center,E14661,RAIL,445 Sw Pine St,US,Portland,OR,+1 503-275-5359,97204,4661,45.522272,-122.675064,2022-03-09 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
198,104183,Exotic Multnomah County,E146EM,EXOTICS,1623 W Burnside St,US,Portland,OR,+1 503-469-9656,97209,46EM,45.5232,-122.6878,2021-12-01 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
199,104184,Downtown Portland NW 17th and Burnside,E14611,RAIL,1623 W Burnside St,US,Portland,OR,+1 503-220-8200,97209,4611,45.523178,-122.687843,2021-11-18 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
200,104185,Gresham E. Powell Blvd.,E14606,RAIL,1475 Powell Blvd,US,Gresham,OR,+1 503-665-3300,97030,4606,45.498232,-122.416172,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
201,104186,University Place Hotel,E1467X,CITY,310 Sw Lincoln St,US,Portland,OR,+1 503-205-0686,97201,467X,45.5072,-122.6803,2022-04-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
202,104187,Portland Fix Auto Sunset,E14655,CITY,13645 Nw Science Park Dr,US,Portland,OR,+1 503-616-9043,97229,4655,45.525935,-122.816516,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
203,104188,Woodstock,E14636,CITY,5932 Se 82nd Ave,US,Portland,OR,+1 503-774-7744,97266,4636,45.479674,-122.57854,2021-10-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:05,46292,ENTERPRISE
204,104189,Hillsboro,E14601,CITY,452 Sw Oak St,US,Hillsboro,OR,+1 503-681-8000,97123,4601,45.518705,-122.99559,2022-03-09 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:08,46292,ENTERPRISE
205,104190,Aloha,E14677,CITY,19590 Sw Shaw St,US,Aloha,OR,+1 503-649-5999,97007,4677,45.4943,-122.8788,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:08,46292,ENTERPRISE
206,104191,Beaverton SW Murray Blvd.,E14603,RAIL,4050 Sw Murray Blvd,US,Beaverton,OR,+1 503-646-1984,97005,4603,45.49059,-122.825744,2022-03-09 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:08,46292,ENTERPRISE
207,104192,Beaverton West Slope,E14612,CITY,10625 Sw Canyon Rd,US,Beaverton,OR,+1 503-644-6500,97005,4612,45.492869,-122.78576,2022-03-09 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:08,46292,ENTERPRISE
208,104193,Portland Exotics,E146EX,EXOTICS,10625 Sw Canyon Rd,US,Beaverton,OR,+1 503-469-9656,97005,46EX,45.492284,-122.786029,2021-12-01 00:00:00,2022-05-03 08:50:05,2022-05-03 13:19:09,46292,ENTERPRISE
209,104194,Petoskey,E120Z5,CITY,1075 N. Us 31 Highway,US,Petoskey,MI,+1 231-439-9272,49770,20Z5,45.397484,-84.903127,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:22:49,46292,ENTERPRISE
210,104195,Gaylord,E120Z3,CITY,1720-B South Otsego Avenue,US,Gaylord,MI,+1 989-731-9726,49735,20Z3,45.006214,-84.677652,2021-11-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:22:49,46292,ENTERPRISE
211,104196,Rice Lake Regional Airport,E14456,CITY,1872 14 1/2 Ave,US,Cameron,WI,+1 715-458-0116,54822,4456,45.415815,-91.768789,2021-08-12 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:19,46292,ENTERPRISE
212,104197,Forest Lake,E11914,CITY,568 Lake St N,US,Forest Lake,MN,+1 651-464-9065,55025,1914,45.286051,-92.984106,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:22,46292,ENTERPRISE
213,104198,Stillwater,E11918,CITY,14454 N 60th Street,US,Stillwater,MN,+1 651-351-0000,55082,1918,45.036229,-92.813514,2021-11-01 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:22,46292,ENTERPRISE
214,104199,Blaine,E119N2,CITY,10600 Central Ave Ne Ste E,US,Blaine,MN,+1 763-786-2557,55434,19N2,45.16277,-93.235474,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:23,46292,ENTERPRISE
215,104200,Coon Rapids,E11908,CITY,2740 Main St Nw Ste 102,US,Coon Rapids,MN,+1 763-323-1134,55448,1908,45.197349,-93.337043,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:23,46292,ENTERPRISE
216,104201,Spring Lake Park,E11919,CITY,7800 Highway 65 Ne,US,Spring Lake Park,MN,+1 763-717-1212,55432,1919,45.10935,-93.243903,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:23,46292,ENTERPRISE
217,104202,Elk River,E11923,CITY,265 Carson Street,US,Elk River,MN,+1 763-241-8944,55330,1923,45.322668,-93.556274,2022-03-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:23,46292,ENTERPRISE
218,104203,White Bear Lake,E11901,CITY,1567 County Road E E,US,White Bear Lake,MN,+1 651-484-2911,55110,1901,45.050369,-93.034543,2022-02-23 00:00:00,2022-05-03 08:50:05,2022-05-03 13:23:23,46292,ENTERPRISE
